                                  ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL TARIJA,,,
,,,
TARIJA,TARIJA,SAN ANDRES,"CERCADO, DPTO. TARIJA"
TARIJA,TARIJA,SAN BLASS,comunidad san Blass a lado de la escuela
TARIJA,TARIJA,SAN JORGE,CALLE JULIO LA FAYE
TARIJA,TARIJA,SAN LUIS,B/ San Luis/ urbanizacion Oller final
,,,
TARIJA,TARIJA,SANTA ANA,comunidad de Santa Ana La Nueva a lado de la iglesia
TARIJA,TARIJA,SEDES - EPIDEMIOLOGIA,Av. Potosi 543
,,,FINAL CALLE COLON ENTRADA A LA COMUNIDAD DE
TARIJA,TARIJA,SELLA - CERCADO,SELLA CERCADO
TARIJA,TARIJA,TABLADITA,Barrio Luis de Fuentes. Av. Julio Arce - Av. Los Ceibos
TARIJA,TARIJA,TOLOMOSA,Comunidad Tolomosa frente a la iglesia
TARIJA,TARIJA,VILLA AVAROA,C/ AV. CIRCUMBALACION ESQ. C/ CALAMA Y BALLIVIAN
TARIJA,TARIJA,VILLA BUSH,Pasaje Pedro Rivera
TARIJA,TARIJA,VIRGEN DE GUADALUPE,B. ARTEZANAL- ZONA MORROS BLANCOS
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
TARIJA,TARIJA,YESERA NORTE,lado de la Iglesia
TARIJA,URIONDO (A. CONCEPCION),ALIZOS,CARRETERA A 100 METROS DE LA UNIDAD EDUCATIVA
TARIJA,URIONDO (A. CONCEPCION),CALAMUCHITA,COMUNIDAD CALAMUCHITA
TARIJA,URIONDO (A. CONCEPCION),CHARAJA,COMUNIDAD DE CHARAJA
TARIJA,URIONDO (A. CONCEPCION),CHOCLOCA,COMUNIDAD CHOCLOCA
TARIJA,URIONDO (A. CONCEPCION),COLON SUD (DESDE 4/98),COMUNIDAD COLON SUD
TARIJA,URIONDO (A. CONCEPCION),FANOR ROMERO,RECREO
TARIJA,URIONDO (A. CONCEPCION),JUNTAS,COMUNIDAD DE JUN TAS CARRETERA A CHAGUAYA
TARIJA,URIONDO (A. CONCEPCION),LA VENTOLERA (DESDE 5/99),COMUNIDAD LA VENTOLERA
TARIJA,URIONDO (A. CONCEPCION),LADERAS SUD,COMUNIDAD DE LADERAS SUD
TARIJA,URIONDO (A. CONCEPCION),MISCAS CALDERAS (DESDE5/98),COMUNIDAD MISCAS CALDERA
TARIJA,VILLA MONTES,ALGARROBAL,JUNTO A LA UNIDAD EDUCATIVA ALGARROBAL
TARIJA,VILLA MONTES,CAIGUA,comunidad de caigua sobre la carretera a santa cruz
TARIJA,VILLA MONTES,CAPIRENDITA,comunidad capirendita frente a nidito municipal
TARIJA,VILLA MONTES,CAPITAN USTAREZ,carretera a tarija 7km
TARIJA,VILLA MONTES,MARIA,C/ GUALBERTO VILLARROEL ESQ. LEONARDO OLMOS
TARIJA,VILLA MONTES,CHIMEO,ENTRE IGLESIA ASUNTA DEL CIELO
TARIJA,VILLA MONTES,CUTAIQUI,Frente a la escuelita
TARIJA,VILLA MONTES,ESMERALDA,A lado de la Unidad Educativa Esmeralda
TARIJA,VILLA MONTES,IBIBOBO,Frenten a la Unidad Educativa Rafael Pabon
TARIJA,VILLA MONTES,IBOPEITY ( VILLA MONTES),cerca al nidito municipal
TARIJA,VILLA MONTES,IPA,ipa
TARIJA,VILLA MONTES,LA MISION,barrio avaroa
TARIJA,VILLA MONTES,LOS GALPONES,escuela
TARIJA,VILLA MONTES,PALMAR GRANDE,Frente a la plaza principal de Palmar Grande
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
TARIJA,VILLA MONTES,PUESTO GARCIA,a 200metros de la iglesia sobre el camino pricipal
TARIJA,VILLA MONTES,RESISTENCIA,Al lado de la escuela Jose Manuel Pando
TARIJA,VILLA MONTES,SAN ANTONIO,Antonio
TARIJA,VILLA MONTES,MONTES,ibibobo
TARIJA,VILLA MONTES,TAHIGUATY,A lado de la Unidad Educativa 27 de Mayo
TARIJA,VILLA MONTES,TARAIRI,comunidad de tarairi
TARIJA,VILLA MONTES,TIGUIPA,Comunidad Tiguipa Estacion
TARIJA,VILLA MONTES,TREZ POZOS,comunidad tres pozos
TARIJA,VILLA MONTES,VICTORIA,comunidad
TARIJA,VILLA MONTES,VIRGEN DE LOS REMEDIOS,CALLE TOLEDO ENTRE MENDEZ ARCOS Y SBTE BARRAU
TARIJA,YACUIBA,BARRIO NUEVO,Calle Aguayrenda final Chiquiaca
TARIJA,YACUIBA,C.S EL PALMAR,CRUZ
TARIJA,YACUIBA,CAIZA,de Caiza Estacion
TARIJA,YACUIBA,CAMPO GRANDE,Com. Campo Grande detras de la U.E. CAMPO GRANDE B
TARIJA,YACUIBA,CAMPO PAJOSO,comunidad campo pajoso
TARIJA,YACUIBA,RED YACUIBA,Sin registro
TARIJA,YACUIBA,CREVAUX,Comunidad de Crevaux
TARIJA,YACUIBA,DORBIGNY,dorbigny a lado de la unidad educativa
TARIJA,YACUIBA,EL BAGUAL,sobre la carretera caiza - crevaux
TARIJA,YACUIBA,EL JARDIN,CALLE UYUNI ENTRE BOYUIBE Y MACHARETI
TARIJA,YACUIBA,EL PORVENIR,4
TARIJA,YACUIBA,EL PRADO,Av. Las Americas e/ calle venezuela y Av. San Geronimo
TARIJA,YACUIBA,LAS DELICIAS,JACINTO DELFIN
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
TARIJA,YACUIBA,PALMAR GRANDE YACUIBA,escuela)
TARIJA,YACUIBA,POCITOS,calle chuquisaca entre oruro y peatonal potosi
TARIJA,YACUIBA,SACHAPERA,comunidad sachapera
TARIJA,YACUIBA,SAN JERONIMO,Soruco Ortiz y C. Cnl. Eulogio Ruiz
TARIJA,YACUIBA,SAN JOSE OBRERO,TAMAYO
TARIJA,YACUIBA,SAN PEDRO,Calle San Pedro entre Calle Santa Cruz y Calle Comercio
TARIJA,YACUIBA,SANANDITA,parque central
TARIJA,YACUIBA,SUNCHAL,Comunidad Sunchal
TARIJA,YACUIBA,TIERRAS NUEVAS,TIERRAS NUEVAS
TARIJA,YACUIBA,TIMBOY,comunidad  timboy
TARIJA,YACUIBA,VILLA EL CARMEN,Barrio Santa Rosa
TARIJA,YACUIBA,YAGUACUA,Comunidad de Yaguacua a lado de la capilla San Isidro
TARIJA,YUNCHARA,BELEN (YUNCHARA),comunidad belen lado de escuela
TARIJA,YUNCHARA,HUAYLLAJARA,COMUNIDAD DE HUAYLLAJARA
TARIJA,YUNCHARA,PAPACHACRA FRONTERA,COMUNIDAD PAPACHACRA
TARIJA,YUNCHARA,PASAJES,COMUNIDAD PASAJES AL LADO DE LA ESCUELA
TARIJA,YUNCHARA,SANTA BARBARA DE NOQUERA,EDUCATIVA
TARIJA,YUNCHARA,TOJO,"comunidad tojo,al lado de la escuela de tojo"
TARIJA,YUNCHARA,YUNCHARA,CALLE S/N A 2 CUADRAS DE LA PLAZA PRINCIPAL
