                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,CKOCHAS,ORONKOTA,ESTANQUE
POTOSI,CKOCHAS,SAN PEDRO DE ESQUIRI,SAN PEDRO
POTOSI,CKOCHAS,SEOCOCHI,SEOCOCHI
POTOSI,CKOCHAS,TAMBILLOS,tambillos
POTOSI,CKOCHAS,TURUCHIPA,Turuchipa
POTOSI,CKOCHAS,UYUNI (PUNA),uyuni -mucicpio ckochas
POTOSI,COLQUECHACA,AYOMA,ayoma
POTOSI,COLQUECHACA,BOMBORI,BOMBORI
POTOSI,COLQUECHACA,CANTA CANTA,canta canta
POTOSI,COLQUECHACA,CASTILLA HUMA,castilla huma
POTOSI,COLQUECHACA,CHALVIRI-COLQUECHACA,challviri
POTOSI,COLQUECHACA,CHAYRAPATA,CHAIRAPATA
POTOSI,COLQUECHACA,CHOQUECAYARA,Choquecayara
POTOSI,COLQUECHACA,CHUAFAYA,Chuafaya
POTOSI,COLQUECHACA,CHULLPA CKASA,chullpa ckasa
POTOSI,COLQUECHACA,FUTINA,futina
POTOSI,COLQUECHACA,IRUCOYANA,comunidad de irucoyana
POTOSI,COLQUECHACA,JAMACHIRI,JAMACHIRI
POTOSI,COLQUECHACA,MACHA,LOCALIDAD DE MACHA
POTOSI,COLQUECHACA,PALCOYO,PALCOYO
POTOSI,COLQUECHACA,PAMPA COLORADA,Pampa colorada
POTOSI,COLQUECHACA,ROSARIO,Rosario
POTOSI,COLQUECHACA,SALINAS ALTA,Salinas Alta
POTOSI,COLQUECHACA,SALINAS BAJA,salinas baja
,,SAN JUAN DE DIOS DE,
POTOSI,COLQUECHACA,COLQUECHACA,CALLE MUÑECAS S/N
POTOSI,COLQUECHACA,SURUMI,surumi
POTOSI,COLQUECHACA,TITIRI,titiri
POTOSI,COLQUECHACA,TOMAYCURI,tomaycuri
POTOSI,COLQUECHACA,TURCO,TURCO
POTOSI,COLQUECHACA,ULUCHI,Uluchi
POTOSI,COLQUECHACA,YOCONA,yocona centro
POTOSI,COTAGAITA,ASCANTI,ascanty
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,COTAGAITA,CALILA,comunidad Calila
POTOSI,COTAGAITA,CAZON,COMUNIDAD CAZON
POTOSI,COTAGAITA,CHECOCHI,Comunidad Checochi
POTOSI,COTAGAITA,CHUI CHUI,CHUI CHUI
POTOSI,COTAGAITA,CKARA CARA (COTAGAITA),Ckara Ckara
POTOSI,COTAGAITA,COLLPA UNO,COLLPA UNO
POTOSI,COTAGAITA,CORNACA,CORNACA
POTOSI,COTAGAITA,COTAGAITA,Sin registro
POTOSI,COTAGAITA,COTAGAITILLA,COTAGAITILLA
POTOSI,COTAGAITA,ESCARA,escara
POTOSI,COTAGAITA,JACOSCAPA,Jacoscapa
POTOSI,COTAGAITA,LAYTAPI,LAYTAPI
POTOSI,COTAGAITA,LIMETA,Limeta
POTOSI,COTAGAITA,MOCKO PATA,mocko pata
POTOSI,COTAGAITA,P. S. SAGRARIO,sagrario
POTOSI,COTAGAITA,PALCA HIGUERAS,RANCHO PALCAHIGUERAS
POTOSI,COTAGAITA,PALCA LILI,COMUNIDAD PALCALILY
POTOSI,COTAGAITA,PAMPA GRANDE,PAMPA GRANDE "I"
POTOSI,COTAGAITA,QUECHISLA,QUECHISLA
POTOSI,COTAGAITA,RAMADAS,RAMADAS
POTOSI,COTAGAITA,SAN JORGE,san jorge
POTOSI,COTAGAITA,TABLAYA CHICA,TABLAYA CHICA
POTOSI,COTAGAITA,TAPCHIQUIRA,tapchiquira
POTOSI,COTAGAITA,TASNA,TASNA ROSARIO
POTOSI,COTAGAITA,THAPI,COMUNIDAD THAPI
POTOSI,COTAGAITA,TOCLA (COTAGAITA),comunidad tocla
POTOSI,COTAGAITA,TOROPALCA,Totopalca
POTOSI,COTAGAITA,TOTORA (COTAGAITA),COMUNIDAD DE TOTORA I
POTOSI,COTAGAITA,TUMUSLA,Cotagaita
POTOSI,COTAGAITA,URUPALCA,URUPALCA
POTOSI,COTAGAITA,VICHACLA,carretera principal
POTOSI,COTAGAITA,VILLA CONCEPCION,VILLA CONCEPCION
POTOSI,LLALLAGUA,CAMANI,Sin registro
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,LLALLAGUA,CAPUNITA,Sin registro
POTOSI,LLALLAGUA,CATAVI,Sin registro
,,CENTRO DE SALUD MADRE,
POTOSI,LLALLAGUA,OBRERA,Sin registro
